"ID","Handle","Command","Title","Tags","Tags Command","Status","URL","Total Inventory Qty","Variant ID","Variant SKU","Variant Inventory Qty"
"10547124437157","zirconium-metal-999-crystal","MERGE","Zirconium crystal 99.9%","class:mid, form:crystal, purity:3N, size:small","REPLACE","Draft","https://luciteria.com/products/zirconium-metal-999-crystal","0","47746589655205","Zr_cry_sm","0"
"10547124633765","blue-gold","MERGE","Blue Gold","class:precious, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/blue-gold","0","47746589884581","Au_blue_0.1g","0"
"10547124699301","titanium-black-999","MERGE","Titanium Black 99.9%","class:mid, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/titanium-black-999","0","47746589950117","Ti_black","0"
"10547124863141","deuterium-oxide-999-heavy-water","MERGE","Deuterium Oxide 99.9% (Heavy Water)","purity:3N, size:small","REPLACE","Draft","https://luciteria.com/products/deuterium-oxide-999-heavy-water","0","47746590113957","2H2O","0"
"10547124895909","thorium-chromate","MERGE","Thorium Chromate","class:exotic, purity:none, size:micro","REPLACE","Draft","https://luciteria.com/products/thorium-chromate","0","47746590146725","ThCr4_250mg","0"
"10547124928677","yellowcake-uranium-oxide","MERGE","Yellowcake (Uranyl Acetate)","class:exotic, purity:none, size:small","REPLACE","Draft","https://luciteria.com/products/yellowcake-uranium-oxide","0","47746590179493","U_Diuranate_5g","0"
"10547124994213","ammonium-diuranate-yellowcake","MERGE","Ammonium Diuranate (Yellowcake)","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake","2","47746590245029","U1g_yel","1"
"10547124994213","ammonium-diuranate-yellowcake","MERGE","Ammonium Diuranate (Yellowcake)","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake","2","47806054367397","U10g_yel","1"
"10547125026981","molybdenum-cube","MERGE","Molybdenum Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/molybdenum-cube","12","47809811775653","Mo10.1mm","12"
"10547125059749","tantalum-cube","MERGE","Tantalum Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/tantalum-cube","0","47809811710117","Ta10.1mm","0"
"10547125092517","tungsten-cube","MERGE","Tungsten Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/tungsten-cube","7","47809811644581","W10.1mm","7"
"10547125125285","aluminum-cube","MERGE","Aluminum Metal Cube 99.9%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/aluminum-cube","10","47809811579045","Al10.1mm","10"
"10547125158053","copper-cube","MERGE","Copper Metal Cube 99.95%","class:common, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/copper-cube","99","47809811513509","Cu10.1mm","99"
"10547125190821","zinc-cube","MERGE","Zinc Metal Cube 99.99%","class:common, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/zinc-cube","34","47809811480741","Zn10.1mm","34"
"10547125256357","lanthanum-cube","MERGE","Lanthanum Metal Cube 99.5%","class:exotic, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/lanthanum-cube","1","47810163998885","La10.1mm_empty","1"
"10547125289125","gadolinium-cube","MERGE","Gadolinium Metal Cube 99.9%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/gadolinium-cube","0","47809811382437","Gd10.1mm","0"
"10547125321893","neodymium-cube","MERGE","Neodymium Metal Cube 99.5%","class:exotic, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/neodymium-cube","56","47810164195493","Nd10.1mm_empty","56"
"10547125387429","hafnium-cube","MERGE","Hafnium Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/hafnium-cube","0","47809811316901","Hf10.1mm","0"
"10547125518501","yttrium-cube","MERGE","Yttrium Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/yttrium-cube","0","47809811251365","Y10.1mm","0"
"10547125551269","carbon-cube","MERGE","Carbon Cube 99.9%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/carbon-cube","125","47809811185829","C10.1mm","125"
"10547125584037","cobalt-cube","MERGE","Cobalt Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/cobalt-cube","0","47809811153061","Co10.1mm","0"
"10547125616805","vanadium-cube","MERGE","Vanadium Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/vanadium-cube","0","47809811054757","V10.1mm","0"
"10547125649573","zirconium-cube","MERGE","Zirconium Metal Cube 97%","class:mid, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/zirconium-cube","10","47809810989221","Zr10.1mm","10"
"10547125682341","iron-cube","MERGE","Iron Metal Cube 99.9%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/iron-cube","181","47809810956453","Fe10.1mm","181"
"10547125715109","chromium-cube","MERGE","Chromium Metal Cube 99.7%","class:mid, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/chromium-cube","96","47809810890917","Cr10.1mm","96"
"10547125747877","magnesium-cube","MERGE","Magnesium Metal Cube 99.95%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/magnesium-cube","0","47809810825381","Mg10.1mm","0"
"10547125780645","cadmium-cube","MERGE","Cadmium Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/cadmium-cube","0","47809810759845","Cd10.1mm","0"
"10547125813413","tin-cube","MERGE","Tin Metal Cube 99.9%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/tin-cube","24","47809810727077","Sn10.1mm","24"
"10547125911717","titanium-cube","MERGE","Titanium Metal Cube 99.5%","class:mid, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/titanium-cube","18","47809810628773","Ti10.1mm","18"
"10547125977253","antimony-cube","MERGE","Antimony Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/antimony-cube","0","47809810563237","Sb10.1mm","0"
"10547126010021","bismuth-cube","MERGE","Bismuth Metal Cube 99.99%","class:common, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/bismuth-cube","58","47809810530469","Bi10.1mm","58"
"10547126075557","scandium-metal-cubes-9995","MERGE","Scandium Metal Cube 99.9%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/scandium-metal-cubes-9995","0","47809810464933","Sc10.1mm","0"
"10547126141093","nickel-metal-cubes-9999","MERGE","Nickel Metal Cube 99.95%","class:mid, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/nickel-metal-cubes-9999","10","47809810432165","Ni10.1mm","10"
"10547126173861","manganese-metal-cube-9995","MERGE","Manganese Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/manganese-metal-cube-9995","0","47809810399397","Mn10.1mm","0"
"10547126206629","sulfur-cube","MERGE","Sulfur Cube 99.9%","class:common, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/sulfur-cube","5","47809810333861","S10.1mm","5"
"10547126272165","indium-metal-cube","MERGE","Indium Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/indium-metal-cube","0","47809810301093","In10.1mm","0"
"10547126304933","tellurium-metal-cube-9999","MERGE","Tellurium Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/tellurium-metal-cube-9999","2","47809810235557","Te10.1mm","2"
"10547126337701","lutetium-metal-cube-9995","MERGE","Lutetium Metal Cube 99.95%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/lutetium-metal-cube-9995","1","47809810202789","Lu10.1mm","1"
"10547126468773","germanium-cube","MERGE","Germanium Cube 99.999%","class:mid, cubes, form:cube, purity:5N, size:micro","REPLACE","Archived","https://luciteria.com/products/germanium-cube","0","47809810104485","Ge10.1mm","0"
"10547126501541","erbium-metal-cube-9995","MERGE","Erbium Metal Cube 99.95%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/erbium-metal-cube-9995","99","47809810038949","Er10.1mm","99"
"10547126534309","samarium-metal-cube-9999","MERGE","Samarium Metal Cube 99.99%","class:exotic, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/samarium-metal-cube-9999","0","47809810006181","Sm10.1mm","0"
"10547126599845","terbium-cube","MERGE","Terbium Metal Cube 99.9%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/terbium-cube","0","47809809940645","Tb10.1mm","0"
"10547126632613","calcium-metal-cube","MERGE","Calcium Metal Cube 99.9%","class:reactive, cubes, form:cube, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/calcium-metal-cube","0","47810162589861","Ca10.1mm_empty","0"
"10547126698149","ytterbium-metal-cube-999","MERGE","Ytterbium Metal Cube 99.9%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/ytterbium-metal-cube-999","0","47809809875109","Yb10.1mm","0"
"10547126730917","dysprosium-metal-cube-995","MERGE","Dysprosium Metal Cube 99.5%","class:exotic, cubes, form:cube, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/dysprosium-metal-cube-995","156","47809809842341","Dy10.1mm","156"
"10547126763685","holmium-metal-cube","MERGE","Holmium Metal Cube 99.9%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/holmium-metal-cube","0","47809809809573","Ho10.1mm","0"
"10547126796453","silver-cube","MERGE","Silver Metal Cube 99.9%","class:precious, cubes, form:cube, purity:3N, size:standard","REPLACE","Archived","https://luciteria.com/products/silver-cube","7","47810166390949","Ag10.1mm_empty","7"
"10547127025829","selenium-metal-cube-9999","MERGE","Selenium Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/selenium-metal-cube-9999","0","47809809744037","Se10.1mm","0"
"10547127156901","thulium-metal-cubes","MERGE","Thulium Metal Cube 99.9%","class:exotic, cubes, form:cube, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/thulium-metal-cubes","0","47809809711269","Tm10.1mm","0"
"10547127222437","gold-cube","MERGE","Gold Mirror Cube 99.99%","class:precious, cubes, form:cube, purity:4N, size:micro","REPLACE","Draft","https://luciteria.com/products/gold-cube","0","47810163671205","Au10.1mm_empty","0"
"10547127713957","osmium-cube","MERGE","Osmium Metal Cube 99.95%","class:precious, cubes, form:cube, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/osmium-cube","24","47810164490405","Os10mm","23"
"10547127713957","osmium-cube","MERGE","Osmium Metal Cube 99.95%","class:precious, cubes, form:cube, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/osmium-cube","24","47818013933733","Os25.4mm","1"
"10547127812261","phosphorus-cube","MERGE","Violet Phosphorus Cube 99.99%","class:common, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/phosphorus-cube","0","47809809678501","P10.1mm","0"
"10547128008869","thallium-metal-cube-999","MERGE","Thallium Metal Cube 99.99%","class:mid, cubes, form:cube, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/thallium-metal-cube-999","12","47810166587557","Tl10.1mm_empty","12"
"10547128205477","wood-and-glass-display-case-for-10mm-sets","MERGE","Wood and Glass Display Case for 10mm Sets","purity:none, size:large","REPLACE","Archived","https://luciteria.com/products/wood-and-glass-display-case-for-10mm-sets","0","47746593423525","10mm_glass_case","0"
"10547128729765","aluminum-mirror-polished-cube","MERGE","Aluminum Mirror Polished Cube","class:common, form:cube, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/aluminum-mirror-polished-cube","29","47746593849509","Al10mm_mp","8"
"10547128729765","aluminum-mirror-polished-cube","MERGE","Aluminum Mirror Polished Cube","class:common, form:cube, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/aluminum-mirror-polished-cube","29","47806065803429","Al25.4mm_mp","21"
"10547128729765","aluminum-mirror-polished-cube","MERGE","Aluminum Mirror Polished Cube","class:common, form:cube, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/aluminum-mirror-polished-cube","29","47806065836197","Al50mm_mp","0"
"10547128926373","bismuth-mirror-cube","MERGE","Bismuth Mirror Cube","class:common, form:cube, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/bismuth-mirror-cube","4","47820939133093","Bi10mm_mp","2"
